customer_id,age,gender,location,pages_viewed,time_spent_mins,product_views,cart_additions,cart_abandonment_rate,purchase_frequency,days_since_last_purchase,total_spending,payment_method,avg_review_rating,support_interactions,review_text,churn,rfm_recency,rfm_frequency,rfm_monetary,rfm_recency_score,rfm_frequency_score,rfm_monetary_score,rfm_total_score,engagement_score,cart_conversion_rate,avg_order_value,support_burden,age_group,polarity,subjectivity,sentiment_label,sentiment_score,cluster,segment,pca1,pca2
CUST04071,20.0,1,9,110.0,2.72,87.0,19.0,0.218,12.0,1057.0,5260.85,1,1.3,4.0,Product broke after one day.,1.0,1057.0,12.0,5260.85,5,3,4,12,0.4209,0.782,438.4,0.3077,0,0.0,0.0,Neutral,0.5,0,At-Risk 🟡,0.6759783123413884,0.2038203671134404
CUST04072,27.0,0,2,69.0,31.46,4.0,30.0,0.765,6.0,57.0,21994.73,2,5.0,4.0,Highly recommend this product.,0.0,57.0,6.0,21994.73,1,2,5,8,0.271,0.235,3665.79,0.5714,1,0.16,0.54,Positive,0.58,2,Loyal 🟢,0.3733312044288575,3.6720677715243513
CUST04073,59.0,0,7,136.0,15.38,58.0,4.0,0.312,29.0,1032.0,983.46,2,3.8,8.0,"Decent product, met basic needs.",1.0,1032.0,29.0,983.46,5,5,1,11,0.3572,0.688,33.91,0.2667,3,0.0833,0.3958,Neutral,0.5417,0,At-Risk 🟡,1.270023815077221,-1.3539411466828408
CUST04074,38.0,0,1,96.0,25.13,37.0,31.0,0.294,3.0,266.0,262.64,2,4.5,4.0,"Great product, very happy!",0.0,266.0,3.0,262.64,2,1,1,4,0.3745,0.706,87.55,1.0,2,0.9,0.875,Positive,0.95,1,Churned 🔴,-2.5220644231324414,-0.49611029646829263
CUST04075,33.0,1,2,119.0,7.88,71.0,46.0,0.001,12.0,660.0,9520.72,2,1.6,7.0,Customer support was useless.,1.0,660.0,12.0,9520.72,4,3,5,12,0.5166,0.999,793.39,0.5385,1,-0.5,0.2,Negative,0.25,0,At-Risk 🟡,0.990380590221901,0.8815763115776216
CUST04076,29.0,0,3,118.0,31.44,6.0,41.0,0.27,5.0,1020.0,2065.86,1,4.2,2.0,"Perfect, exactly what I needed.",1.0,1020.0,5.0,2065.86,5,1,2,8,0.3929,0.73,413.17,0.3333,1,0.625,0.625,Positive,0.8125,1,Churned 🔴,-1.1018262884093313,-0.08843812083158246
CUST04077,19.0,1,3,18.0,8.35,51.0,18.0,0.218,15.0,562.0,2821.54,2,4.3,5.0,Excellent quality and fast delivery.,0.0,562.0,15.0,2821.54,3,3,3,9,0.2125,0.782,188.1,0.3125,0,0.6,0.8,Positive,0.8,0,At-Risk 🟡,-0.12164759748016639,-0.5044608142616507
CUST04078,58.0,1,3,102.0,18.53,79.0,0.0,0.343,21.0,129.0,12996.09,5,1.6,1.0,"Not as described, very unhappy.",0.0,129.0,21.0,12996.09,1,4,5,10,0.3363,0.0,618.86,0.0455,3,-0.78,1.0,Negative,0.11,0,At-Risk 🟡,1.2972754015063208,0.7380694972540757
CUST04079,41.0,1,7,110.0,19.54,99.0,6.0,0.148,26.0,791.0,2905.32,1,1.6,8.0,Worst purchase ever made.,1.0,791.0,26.0,2905.32,4,5,3,12,0.414,0.852,111.74,0.2963,2,-1.0,1.0,Negative,0.0,0,At-Risk 🟡,1.4332748709040708,-0.8530285356954372
CUST04080,43.0,0,9,82.0,20.73,50.0,21.0,0.595,20.0,346.0,1769.25,5,2.2,5.0,"Very disappointed, poor quality.",0.0,346.0,20.0,1769.25,2,4,2,8,0.3342,0.405,88.46,0.2381,2,-0.6875,0.7875,Negative,0.1562,0,At-Risk 🟡,-0.17087203324575506,-0.9040291778772638
CUST04081,47.0,0,3,177.0,62.67,96.0,49.0,0.239,28.0,292.0,306.69,1,1.9,4.0,Product broke after one day.,0.0,292.0,28.0,306.69,2,5,1,8,0.7342,0.761,10.95,0.1379,2,0.0,0.0,Neutral,0.5,0,At-Risk 🟡,0.3027720515982331,-1.4542749392553564
CUST04082,47.0,1,8,105.0,22.39,14.0,33.0,0.832,0.0,638.0,2925.37,5,4.9,8.0,Super satisfied with purchase.,1.0,638.0,0.0,2925.37,3,1,3,7,0.3462,0.168,0.0,8.0,2,0.4167,0.8333,Positive,0.7083,1,Churned 🔴,-1.6043894499812341,-0.02853676891673078
CUST04083,64.0,0,1,16.0,60.47,99.0,9.0,0.285,29.0,500.0,5320.35,2,2.5,0.0,Complete waste of money.,0.0,500.0,29.0,5320.35,3,5,4,12,0.3348,0.715,183.46,0.0,3,-0.05,0.2,Neutral,0.475,0,At-Risk 🟡,1.8690520480153265,-0.6984295473153369
CUST04084,52.0,1,9,21.0,9.14,11.0,46.0,0.211,23.0,821.0,1567.91,4,4.0,2.0,Highly recommend this product.,0.0,821.0,23.0,1567.91,4,4,2,10,0.2492,0.789,68.17,0.0833,3,0.16,0.54,Positive,0.58,0,At-Risk 🟡,0.6202145552293165,-1.0295896746473125
CUST04085,36.0,1,4,138.0,5.67,10.0,41.0,0.057,12.0,144.0,6325.33,1,4.2,1.0,"Great product, very happy!",0.0,144.0,12.0,6325.33,1,3,4,8,0.3992,0.943,527.11,0.0769,2,0.9,0.875,Positive,0.95,1,Churned 🔴,-0.3215238881820494,0.17772442647059017
CUST04086,67.0,2,7,106.0,20.73,61.0,25.0,0.74,29.0,69.0,3252.97,2,2.5,8.0,Product broke after one day.,0.0,69.0,29.0,3252.97,1,5,3,9,0.4086,0.26,112.17,0.2667,3,0.0,0.0,Neutral,0.5,0,At-Risk 🟡,0.8599647399976428,-1.1036568766238544
CUST04087,25.0,0,0,132.0,2.96,81.0,31.0,0.508,25.0,50.0,9763.42,3,3.7,5.0,Average quality for the price.,0.0,50.0,25.0,9763.42,1,5,5,11,0.4903,0.492,390.54,0.1923,0,-0.15,0.4,Negative,0.425,0,At-Risk 🟡,1.715018426986468,0.02811097758238292
CUST04088,43.0,1,2,44.0,4.79,13.0,41.0,0.114,1.0,910.0,882.12,3,3.0,5.0,Never buying from here again.,1.0,910.0,1.0,882.12,5,1,1,7,0.2625,0.886,882.12,2.5,2,0.0,0.0,Neutral,0.5,1,Churned 🔴,-1.864428605371826,0.172930416739166
CUST04089,66.0,0,5,123.0,2.46,34.0,26.0,0.221,19.0,283.0,7075.11,0,2.6,4.0,"It works, but nothing amazing.",0.0,283.0,19.0,7075.11,2,4,4,10,0.3612,0.779,372.37,0.2,3,0.6,0.9,Positive,0.8,0,At-Risk 🟡,0.735415565383081,-0.015574028621653139
CUST04090,57.0,1,2,136.0,68.16,60.0,11.0,0.999,28.0,350.0,13482.03,1,4.9,3.0,Excellent quality and fast delivery.,0.0,350.0,28.0,13482.03,2,5,5,12,0.4544,0.001,481.5,0.1034,3,0.6,0.8,Positive,0.8,0,At-Risk 🟡,2.565969096429407,0.3501169217338795
CUST04091,24.0,1,3,111.0,72.72,51.0,39.0,0.806,27.0,67.0,6762.32,1,1.7,3.0,Complete waste of money.,0.0,67.0,27.0,6762.32,1,5,4,10,0.5162,0.194,250.46,0.1071,0,-0.05,0.2,Neutral,0.475,0,At-Risk 🟡,1.3013507651390444,-0.48612512385770584
CUST04092,47.0,0,1,117.0,83.11,5.0,22.0,0.35,18.0,1074.0,2603.85,5,2.5,1.0,Never buying from here again.,1.0,1074.0,18.0,2603.85,5,4,2,11,0.3772,0.65,144.66,0.0526,2,0.0,0.0,Neutral,0.5,0,At-Risk 🟡,0.6453324565514518,-0.5890385133069197
CUST04093,24.0,0,4,126.0,96.46,74.0,13.0,0.543,5.0,606.0,1309.78,3,4.2,6.0,Best purchase this year!,1.0,606.0,5.0,1309.78,3,1,2,6,0.5106,0.457,261.96,1.0,0,1.0,0.3,Positive,1.0,1,Churned 🔴,-1.7043907733749648,-0.33038862937431684
CUST04094,20.0,1,9,183.0,20.31,32.0,33.0,0.416,10.0,756.0,517.74,1,3.7,5.0,Average quality for the price.,1.0,756.0,10.0,517.74,4,2,1,7,0.4976,0.584,51.77,0.4545,0,-0.15,0.4,Negative,0.425,1,Churned 🔴,-1.1552096824049685,-0.6896337750398691
CUST04095,18.0,0,8,19.0,22.65,12.0,16.0,0.036,16.0,43.0,5141.28,1,3.5,2.0,"It works, but nothing amazing.",0.0,43.0,16.0,5141.28,1,3,4,8,0.1449,0.964,321.33,0.1176,0,0.6,0.9,Positive,0.8,1,Churned 🔴,-0.21614759648598025,-0.2067148413272304
CUST04096,53.0,0,6,64.0,4.21,52.0,5.0,0.779,8.0,808.0,770.74,3,4.4,6.0,Super satisfied with purchase.,1.0,808.0,8.0,770.74,4,2,1,7,0.2267,0.221,96.34,0.6667,3,0.4167,0.8333,Positive,0.7083,1,Churned 🔴,-1.2803886869449708,-0.5838501383677039
CUST04097,42.0,1,2,40.0,4.42,13.0,26.0,0.717,4.0,182.0,9110.19,2,1.1,8.0,Complete waste of money.,1.0,182.0,4.0,9110.19,1,1,5,7,0.196,0.283,2277.55,1.6,2,-0.05,0.2,Neutral,0.475,1,Churned 🔴,-1.1395122014435806,1.6678993018740513
CUST04098,54.0,0,6,51.0,44.45,85.0,7.0,0.409,4.0,769.0,16187.41,5,4.1,9.0,"Loved it, will buy again.",1.0,769.0,4.0,16187.41,4,1,5,10,0.3315,0.591,4046.85,1.8,3,0.7,0.8,Positive,0.85,2,Loyal 🟢,0.2904811540678657,3.3411953611448304
CUST04099,18.0,0,9,137.0,58.08,54.0,32.0,0.846,15.0,729.0,729.69,3,4.5,0.0,Excellent quality and fast delivery.,1.0,729.0,15.0,729.69,4,3,1,8,0.5154,0.154,48.65,0.0,0,0.6,0.8,Positive,0.8,1,Churned 🔴,-0.4337649353610527,-0.9110918744915517
CUST04100,32.0,0,1,158.0,46.07,97.0,34.0,0.535,3.0,796.0,2358.45,4,1.1,9.0,"Terrible experience, won't return.",1.0,796.0,3.0,2358.45,4,1,2,7,0.6271,0.465,786.15,2.25,1,-1.0,1.0,Negative,0.0,1,Churned 🔴,-1.5813093730894654,0.23211321569583748
CUST04101,54.0,0,6,56.0,53.98,54.0,46.0,0.065,19.0,105.0,13844.75,3,3.2,7.0,"Product is okay, nothing special.",0.0,105.0,19.0,13844.75,1,4,5,10,0.4442,0.935,728.67,0.35,3,0.4286,0.5357,Positive,0.7143,0,At-Risk 🟡,1.25614864069962,0.9542937919019547
CUST04102,43.0,0,2,81.0,9.71,41.0,16.0,0.259,28.0,361.0,3181.04,5,2.4,1.0,Product broke after one day.,0.0,361.0,28.0,3181.04,2,5,3,10,0.2809,0.741,113.61,0.0345,2,0.0,0.0,Neutral,0.5,0,At-Risk 🟡,1.0379263282556108,-0.999753742529649
CUST04103,43.0,1,0,172.0,18.82,48.0,25.0,0.462,12.0,1013.0,3833.07,3,1.2,0.0,Product broke after one day.,1.0,1013.0,12.0,3833.07,5,3,3,11,0.4795,0.538,319.42,0.0,2,0.0,0.0,Neutral,0.5,0,At-Risk 🟡,0.32173452076465797,-0.0710013297889672
CUST04104,25.0,0,5,187.0,18.44,51.0,6.0,0.103,16.0,647.0,6882.04,5,2.7,8.0,"It works, but nothing amazing.",0.0,647.0,16.0,6882.04,4,3,4,11,0.4317,0.897,430.13,0.4706,0,0.6,0.9,Positive,0.8,0,At-Risk 🟡,0.8030032114739529,0.15755245478817356
CUST04105,22.0,0,6,143.0,160.7,47.0,45.0,0.571,8.0,97.0,1181.99,2,3.0,1.0,Okay experience overall.,0.0,97.0,8.0,1181.99,1,2,1,4,0.6891,0.429,147.75,0.1111,0,0.25,0.25,Positive,0.625,1,Churned 🔴,-2.0730618599272925,-0.5719304762244661
CUST04106,26.0,1,0,196.0,89.38,50.0,23.0,0.121,24.0,621.0,3411.105,3,4.7,6.0,"Great product, very happy!",0.0,621.0,24.0,3411.105,3,5,3,11,0.5989,0.879,142.13,0.24,1,0.9,0.875,Positive,0.95,0,At-Risk 🟡,1.1909372130381233,-0.8090710030631422
CUST04107,18.0,0,0,70.0,20.73,96.0,24.0,0.201,12.0,967.0,7590.76,3,3.5,6.0,Average quality for the price.,1.0,967.0,12.0,7590.76,5,3,4,12,0.4211,0.799,632.56,0.4615,0,-0.15,0.4,Negative,0.425,0,At-Risk 🟡,0.9102264144433428,0.5148140289994309
CUST04108,53.0,0,3,128.0,4.45,76.0,34.0,0.894,15.0,554.0,879.95,2,4.4,0.0,"Great product, very happy!",0.0,554.0,15.0,879.95,3,3,1,7,0.488,0.106,58.66,0.0,3,0.9,0.875,Positive,0.95,1,Churned 🔴,-0.7190470404672324,-0.9197183232715617
CUST04109,52.0,0,5,126.0,8.98,46.0,25.0,1.0,19.0,339.0,588.68,3,1.5,9.0,Customer support was useless.,1.0,339.0,19.0,588.68,2,4,1,7,0.394,0.0,30.98,0.45,3,-0.5,0.2,Negative,0.25,1,Churned 🔴,-0.6116755795605833,-1.0675399791541738
CUST04110,19.0,1,8,61.0,13.57,99.0,49.0,0.55,9.0,616.0,3411.105,2,1.8,0.0,Complete waste of money.,1.0,616.0,9.0,3411.105,3,2,3,8,0.5047,0.45,379.01,0.0,0,-0.05,0.2,Neutral,0.475,1,Churned 🔴,-0.7561675287592236,-0.07897415479587193
CUST04111,57.0,1,2,80.0,61.96,38.0,4.0,0.62,9.0,1008.0,5776.35,4,4.9,6.0,"Great product, very happy!",1.0,1008.0,9.0,5776.35,5,2,4,11,0.2899,0.38,641.82,0.6,3,0.9,0.875,Positive,0.95,0,At-Risk 🟡,0.32815258469588116,0.34053549871264605
CUST04112,43.0,0,4,121.0,5.61,92.0,46.0,0.797,19.0,672.0,196.65,2,4.5,5.0,Super satisfied with purchase.,1.0,672.0,19.0,196.65,4,4,1,9,0.5592,0.203,10.35,0.25,2,0.4167,0.8333,Positive,0.7083,0,At-Risk 🟡,0.07239356059590343,-1.1352969630167582
CUST04113,26.0,1,9,101.0,7.44,13.0,37.0,0.696,27.0,35.0,765.68,1,1.9,3.0,Never buying from here again.,0.0,35.0,27.0,765.68,1,5,1,7,0.3357,0.304,28.36,0.1071,1,0.0,0.0,Neutral,0.5,0,At-Risk 🟡,-0.06436099083605068,-1.39639659447775
CUST04114,51.0,0,4,151.0,12.9,76.0,34.0,0.182,15.0,356.0,245.05,1,3.5,2.0,"It works, but nothing amazing.",0.0,356.0,15.0,245.05,2,3,1,6,0.5331,0.818,16.34,0.125,3,0.6,0.9,Positive,0.8,1,Churned 🔴,-1.1381594381032514,-0.9749719127482833
CUST04115,63.0,1,6,77.0,78.48,22.0,29.0,0.412,22.0,301.0,18264.03,5,2.5,4.0,Worst purchase ever made.,0.0,301.0,22.0,18264.03,2,4,5,11,0.3735,0.588,830.18,0.1739,3,-1.0,1.0,Negative,0.0,2,Loyal 🟢,2.0842606664014953,1.4270611286081532
CUST04116,31.0,1,5,175.0,21.02,2.0,49.0,0.535,19.0,134.0,3444.29,2,2.9,4.0,"Decent product, met basic needs.",0.0,134.0,19.0,3444.29,1,4,3,8,0.4898,0.465,181.28,0.2,1,0.0833,0.3958,Neutral,0.5417,0,At-Risk 🟡,-0.05855671714971586,-0.635939175980718
CUST04117,21.0,1,6,145.0,31.22,93.0,24.0,0.36,0.0,164.0,3100.86,3,4.4,2.0,Excellent quality and fast delivery.,0.0,164.0,0.0,3100.86,1,1,3,5,0.541,0.64,0.0,2.0,0,0.6,0.8,Positive,0.8,1,Churned 🔴,-2.163461166078135,-0.03459260803140689
CUST04118,47.0,1,5,185.0,14.69,77.0,23.0,0.176,10.0,1000.0,15592.75,0,3.9,5.0,"Decent product, met basic needs.",1.0,1000.0,10.0,15592.75,5,2,5,12,0.5446,0.824,1559.28,0.4545,2,0.0833,0.3958,Neutral,0.5417,2,Loyal 🟢,1.3895136445048304,1.9698710119057055
CUST04119,48.0,0,2,126.0,6.27,99.0,29.0,0.736,12.0,1014.0,3512.31,0,2.0,2.0,"Not as described, very unhappy.",1.0,1014.0,12.0,3512.31,5,3,3,11,0.5137,0.264,292.69,0.1538,2,-0.78,1.0,Negative,0.11,0,At-Risk 🟡,0.34496170242395013,-0.16173133241693913
CUST04120,55.0,1,9,182.0,7.56,13.0,19.0,0.199,24.0,432.0,3411.105,4,2.3,3.0,Product broke after one day.,0.0,432.0,24.0,3411.105,2,5,3,10,0.386,0.801,142.13,0.12,3,0.0,0.0,Neutral,0.5,0,At-Risk 🟡,0.7940590272540531,-0.776073814812718
CUST04121,28.0,1,9,180.0,48.69,57.0,2.0,0.26,17.0,884.0,20706.29,4,2.2,2.0,Product broke after one day.,0.0,884.0,17.0,20706.29,5,3,5,13,0.4547,0.74,1218.02,0.1111,1,0.0,0.0,Neutral,0.5,2,Loyal 🟢,2.504758148215744,2.1960359798500844
CUST04122,52.0,1,2,22.0,67.18,34.0,31.0,0.287,4.0,28.0,3411.105,0,4.1,5.0,"Perfect, exactly what I needed.",0.0,28.0,4.0,3411.105,1,1,3,5,0.3088,0.713,852.78,1.0,3,0.625,0.625,Positive,0.8125,1,Churned 🔴,-1.9903270373203985,0.2254967936530631
CUST04123,25.0,0,8,83.0,20.38,19.0,7.0,0.162,3.0,535.0,21256.68,0,3.0,8.0,"It works, but nothing amazing.",0.0,535.0,3.0,21256.68,3,1,5,9,0.2167,0.838,7085.56,2.0,0,0.6,0.9,Positive,0.8,2,Loyal 🟢,0.09405132499629978,5.368035377239058
CUST04124,43.0,1,0,167.0,13.25,9.0,49.0,0.85,23.0,556.0,905.68,2,4.8,2.0,Excellent quality and fast delivery.,0.0,556.0,23.0,905.68,3,4,1,8,0.4823,0.15,39.38,0.0833,2,0.6,0.8,Positive,0.8,0,At-Risk 🟡,0.11036716019447187,-1.2577990418186575
CUST04125,31.0,0,5,141.0,49.48,95.0,46.0,0.611,5.0,739.0,3201.93,0,3.0,0.0,Amazing value for money!,0.0,739.0,5.0,3201.93,4,1,3,8,0.6496,0.389,640.39,0.0,1,0.75,0.9,Positive,0.875,1,Churned 🔴,-0.9791336059599619,0.14976035166722884
CUST04126,30.0,0,7,78.0,33.54,33.0,22.0,0.835,14.0,324.0,2059.53,1,1.8,6.0,"Not as described, very unhappy.",1.0,324.0,14.0,2059.53,2,3,2,7,0.3137,0.165,147.11,0.4,1,-0.78,1.0,Negative,0.11,1,Churned 🔴,-0.8456938486921838,-0.6104849125180667
CUST04127,62.0,0,7,95.0,1.25,27.0,45.0,0.494,22.0,320.0,15552.49,4,4.1,4.0,Super satisfied with purchase.,0.0,320.0,22.0,15552.49,2,4,5,11,0.3793,0.506,706.93,0.1739,3,0.4167,0.8333,Positive,0.7083,0,At-Risk 🟡,1.940123131540532,0.9958309489307914
CUST04128,49.0,0,0,109.0,12.96,45.0,15.0,0.52,1.0,347.0,3322.83,5,3.0,3.0,Average quality for the price.,0.0,347.0,1.0,3322.83,2,1,3,6,0.3312,0.48,3322.83,1.5,2,-0.15,0.4,Negative,0.425,1,Churned 🔴,-2.0405457517425125,1.4912625673502504
CUST04129,51.0,0,6,194.0,34.39,2.0,34.0,0.616,3.0,936.0,116.42,4,2.0,2.0,Never buying from here again.,1.0,936.0,3.0,116.42,5,1,1,7,0.475,0.384,38.81,0.5,3,0.0,0.0,Neutral,0.5,1,Churned 🔴,-1.687277819029778,-0.39962503847812847
CUST04130,62.0,0,5,110.0,25.58,79.0,24.0,0.371,13.0,37.0,1253.16,1,2.5,6.0,"Terrible experience, won't return.",0.0,37.0,13.0,1253.16,1,3,2,6,0.453,0.629,96.4,0.4286,3,-1.0,1.0,Negative,0.0,1,Churned 🔴,-1.246836236718289,-0.7093372201951204
CUST04131,36.0,1,1,52.0,114.59,83.0,14.0,0.497,3.0,580.0,2817.72,4,4.9,1.0,"Loved it, will buy again.",0.0,580.0,3.0,2817.72,3,1,3,7,0.4436,0.503,939.24,0.25,2,0.7,0.8,Positive,0.85,1,Churned 🔴,-1.4412819518509432,0.25794814535047117
CUST04132,55.0,1,9,103.0,60.32,57.0,7.0,0.547,27.0,325.0,5641.09,0,2.9,3.0,Average quality for the price.,0.0,325.0,27.0,5641.09,2,5,4,11,0.3729,0.453,208.93,0.1071,3,-0.15,0.4,Negative,0.425,0,At-Risk 🟡,1.4979775094848125,-0.6186243023615361
CUST04133,33.0,1,4,101.0,1.85,95.0,33.0,0.954,28.0,639.0,4126.57,4,3.9,1.0,Okay experience overall.,1.0,639.0,28.0,4126.57,3,5,3,11,0.4785,0.046,147.38,0.0345,1,0.25,0.25,Positive,0.625,0,At-Risk 🟡,1.5427008338319017,-0.932571400531784
CUST04134,19.0,0,1,142.0,38.81,57.0,24.0,0.883,17.0,38.0,9482.58,1,3.0,9.0,Average quality for the price.,0.0,38.0,17.0,9482.58,1,3,5,9,0.4732,0.117,557.8,0.5,0,-0.15,0.4,Negative,0.425,0,At-Risk 🟡,0.5560624823464009,0.35917941297200706
CUST04135,57.0,2,4,63.0,12.3,16.0,48.0,0.129,25.0,264.0,8813.92,4,3.0,7.0,"Not as described, very unhappy.",0.0,264.0,25.0,8813.92,2,5,5,12,0.3345,0.871,352.56,0.2692,3,-0.78,1.0,Negative,0.11,0,At-Risk 🟡,1.843841861411854,-0.021443380578190244
CUST04136,34.0,0,9,199.0,34.38,79.0,43.0,0.041,19.0,373.0,4464.21,5,4.2,2.0,Excellent quality and fast delivery.,0.0,373.0,19.0,4464.21,2,4,4,10,0.6741,0.959,234.96,0.1,1,0.6,0.8,Positive,0.8,0,At-Risk 🟡,0.6503804659373738,-0.43424556091330757
CUST04137,51.0,1,7,28.0,28.81,6.0,18.0,0.68,15.0,389.0,4235.16,5,4.4,4.0,"Loved it, will buy again.",0.0,389.0,15.0,4235.16,2,3,4,9,0.1619,0.32,282.34,0.25,3,0.7,0.8,Positive,0.85,0,At-Risk 🟡,0.014323949277054035,-0.3244892364679986
CUST04138,59.0,0,2,46.0,20.98,14.0,42.0,0.049,8.0,98.0,1629.79,5,1.3,3.0,Complete waste of money.,0.0,98.0,8.0,1629.79,1,2,2,5,0.2915,0.951,203.72,0.3333,3,-0.05,0.2,Neutral,0.475,1,Churned 🔴,-1.9339839006711623,-0.36645561511255986
CUST04139,33.0,1,8,28.0,57.51,27.0,49.0,0.06,7.0,108.0,15839.23,5,2.1,4.0,"Very disappointed, poor quality.",0.0,108.0,7.0,15839.23,1,2,5,8,0.3638,0.94,2262.75,0.5,1,-0.6875,0.7875,Negative,0.1562,2,Loyal 🟢,-0.09366144714581852,2.381949762639895
CUST04140,55.0,1,3,2.0,37.0,38.0,12.0,0.159,10.0,1082.0,399.82,0,3.0,3.0,"It works, but nothing amazing.",1.0,1082.0,10.0,399.82,5,2,1,8,0.1735,0.841,39.98,0.2727,3,0.6,0.9,Positive,0.8,1,Churned 🔴,-0.9744095322010026,-0.631910409664431
CUST04141,19.0,1,6,127.0,66.1,19.0,45.0,0.352,13.0,68.0,2529.44,5,2.3,7.0,"Not as described, very unhappy.",0.0,68.0,13.0,2529.44,1,3,2,6,0.4915,0.648,194.57,0.5,0,-0.78,1.0,Negative,0.11,1,Churned 🔴,-1.1565784394048426,-0.5055046455099298
CUST04142,19.0,1,0,17.0,9.92,37.0,11.0,0.435,16.0,811.0,5406.36,5,4.1,5.0,"Loved it, will buy again.",1.0,811.0,16.0,5406.36,4,3,4,11,0.1566,0.565,337.9,0.2941,0,0.7,0.8,Positive,0.85,0,At-Risk 🟡,0.7183056544576928,-0.11449423254678512
CUST04143,43.0,0,7,59.0,12.84,4.0,14.0,0.519,12.0,195.0,14562.76,2,1.5,0.0,Complete waste of money.,0.0,195.0,12.0,14562.76,1,3,5,9,0.1689,0.481,1213.56,0.0,2,-0.05,0.2,Neutral,0.475,2,Loyal 🟢,0.4754632754264801,1.5584022163529425
CUST04144,43.0,1,2,180.0,29.18,58.0,22.0,0.992,7.0,756.0,3481.06,5,4.2,4.0,"Great product, very happy!",1.0,756.0,7.0,3481.06,4,2,3,9,0.5126,0.008,497.29,0.5,2,0.9,0.875,Positive,0.95,1,Churned 🔴,-0.5000001525467997,0.01054392751860844
CUST04145,64.0,1,2,132.0,101.85,90.0,39.0,0.385,13.0,624.0,11312.94,0,3.5,0.0,Okay experience overall.,0.0,624.0,13.0,11312.94,3,3,5,11,0.6626,0.615,870.23,0.0,3,0.25,0.25,Positive,0.625,0,At-Risk 🟡,1.047104534630642,0.970680129947421
CUST04146,48.0,0,4,77.0,13.94,9.0,1.0,0.243,10.0,938.0,553.54,5,2.2,2.0,"Not as described, very unhappy.",1.0,938.0,10.0,553.54,5,2,1,8,0.1555,0.757,55.35,0.1818,2,-0.78,1.0,Negative,0.11,1,Churned 🔴,-0.9832741086706062,-0.5906113754865578
CUST04147,43.0,0,2,131.0,1.0,40.0,39.0,0.575,8.0,42.0,3791.99,4,2.4,5.0,"Terrible experience, won't return.",0.0,42.0,8.0,3791.99,1,2,3,6,0.4355,0.425,474.0,0.5556,2,-1.0,1.0,Negative,0.0,1,Churned 🔴,-1.3910764707530576,-0.022091567986611268
CUST04148,56.0,0,5,115.0,17.71,15.0,22.0,0.215,7.0,520.0,1899.36,5,1.7,8.0,"Very disappointed, poor quality.",1.0,520.0,7.0,1899.36,3,2,2,7,0.3135,0.785,271.34,1.0,3,-0.6875,0.7875,Negative,0.1562,1,Churned 🔴,-1.38878803267667,-0.21602693378464274
CUST04149,20.0,1,6,165.0,23.55,4.0,4.0,0.941,13.0,662.0,7940.75,3,2.0,2.0,Complete waste of money.,1.0,662.0,13.0,7940.75,4,3,5,12,0.3019,0.059,610.83,0.1429,0,-0.05,0.2,Neutral,0.475,0,At-Risk 🟡,1.0016200291610848,0.4948353562477412
CUST04150,25.0,0,3,97.0,48.43,90.0,33.0,0.259,14.0,788.0,2943.89,4,3.9,3.0,"Decent product, met basic needs.",0.0,788.0,14.0,2943.89,4,3,3,10,0.5199,0.741,210.28,0.2,0,0.0833,0.3958,Neutral,0.5417,0,At-Risk 🟡,0.17144611766767837,-0.40657079980122984
CUST04151,40.0,0,7,105.0,39.12,52.0,9.0,0.99,25.0,713.0,3224.19,5,2.5,9.0,Worst purchase ever made.,1.0,713.0,25.0,3224.19,4,5,3,12,0.3477,0.01,128.97,0.3462,2,-1.0,1.0,Negative,0.0,0,At-Risk 🟡,1.466050683319476,-0.840524925585876
CUST04152,31.0,1,5,24.0,100.28,18.0,26.0,0.419,0.0,773.0,334.88,5,3.7,0.0,Average quality for the price.,1.0,773.0,0.0,334.88,4,1,1,6,0.3004,0.581,0.0,0.0,1,-0.15,0.4,Negative,0.425,1,Churned 🔴,-2.1476142037554586,-0.31569565484831025
CUST04153,44.0,0,7,35.0,45.79,53.0,41.0,0.813,23.0,354.0,2881.36,4,3.1,9.0,Average quality for the price.,1.0,354.0,23.0,2881.36,2,4,3,9,0.3804,0.187,125.28,0.375,2,-0.15,0.4,Negative,0.425,0,At-Risk 🟡,0.44586521600035645,-0.894126013800319
CUST04154,46.0,1,8,2.0,10.64,59.0,3.0,0.648,11.0,853.0,421.41,1,1.6,1.0,Customer support was useless.,1.0,853.0,11.0,421.41,4,3,1,8,0.1474,0.352,38.31,0.0833,2,-0.5,0.2,Negative,0.25,1,Churned 🔴,-0.913138463819631,-0.6703603451091523
CUST04155,56.0,1,3,33.0,30.76,99.0,3.0,0.933,4.0,624.0,1780.25,3,3.0,6.0,"Decent product, met basic needs.",1.0,624.0,4.0,1780.25,3,1,2,6,0.2997,0.067,445.06,1.2,3,0.0833,0.3958,Neutral,0.5417,1,Churned 🔴,-1.7973779395286726,-0.13464388699154564
CUST04156,56.0,0,2,76.0,33.46,54.0,7.0,0.625,24.0,246.0,678.42,1,4.0,7.0,Best purchase this year!,0.0,246.0,24.0,678.42,2,5,1,8,0.293,0.375,28.27,0.28,3,1.0,0.3,Positive,1.0,0,At-Risk 🟡,0.06013642055485279,-1.2894626663424644
