customer_id,age,gender,location,pages_viewed,time_spent_mins,product_views,cart_additions,cart_abandonment_rate,purchase_frequency,days_since_last_purchase,total_spending,payment_method,avg_review_rating,support_interactions,review_text,churn
CUST03994,44.0,Female,Ahmedabad,150,56.99,79,30,0.762,6,295,11014.66,COD,2.2,8,Customer support was useless.,1
CUST03995,51.0,Male,Hyderabad,60,25.06,61,5,0.164,14,491,,Debit Card,2.3,3,"Not as described, very unhappy.",0
CUST03996,28.0,Female,Ahmedabad,155,4.13,53,11,0.068,18,800,6989.66,UPI,4.4,4,"Great product, very happy!",0
CUST03997,62.0,Female,Surat,184,14.66,26,22,0.785,6,485,17746.52,UPI,4.1,4,Best purchase this year!,0
CUST03998,64.0,Male,Ahmedabad,130,2.68,61,38,0.951,25,331,5006.35,Credit Card,2.2,2,Product broke after one day.,0
CUST03999,29.0,Male,Jaipur,167,30.48,10,39,0.442,13,1073,,Wallet,1.3,2,"Not as described, very unhappy.",1
CUST04000,38.0,Male,Delhi,179,9.96,12,35,0.161,20,806,14344.7,COD,2.4,0,Product broke after one day.,0
CUST04001,28.0,Female,Bangalore,110,60.32,22,34,0.497,13,843,3634.08,Net Banking,4.0,3,Excellent quality and fast delivery.,1
CUST04002,56.0,Female,Mumbai,19,,53,2,0.393,17,1010,1927.58,Net Banking,1.4,8,Customer support was useless.,1
CUST04003,45.0,Male,Chennai,62,20.47,21,41,0.372,9,1085,12715.92,Wallet,3.7,1,Average quality for the price.,0
CUST04004,22.0,Male,Hyderabad,71,1.97,35,27,0.628,2,288,357.45,UPI,4.6,9,Highly recommend this product.,1
CUST04005,34.0,Female,Mumbai,195,9.67,71,14,0.175,5,921,,Net Banking,1.7,3,"Very disappointed, poor quality.",1
CUST04006,37.0,Female,Ahmedabad,191,33.88,82,12,0.38,28,471,2087.17,UPI,4.4,8,Super satisfied with purchase.,0
CUST04007,58.0,Male,Delhi,111,39.98,27,18,0.869,21,665,7618.86,COD,1.2,8,Never buying from here again.,1
CUST04008,63.0,Male,Mumbai,133,8.34,60,39,0.73,22,391,11711.91,Wallet,3.7,7,"Decent product, met basic needs.",0
CUST04009,29.0,Female,Delhi,72,21.02,99,17,0.056,21,662,3005.45,Credit Card,4.2,1,"Loved it, will buy again.",0
CUST04010,23.0,Male,Hyderabad,78,51.04,47,30,0.514,8,250,1685.26,UPI,2.8,2,"It works, but nothing amazing.",0
CUST04011,34.0,Male,Jaipur,189,14.34,66,36,0.091,13,46,2178.67,COD,1.8,5,"Terrible experience, won't return.",0
CUST04012,68.0,Female,Jaipur,100,4.31,96,20,0.957,20,804,5343.53,Wallet,4.7,1,Highly recommend this product.,1
CUST04013,36.0,Female,Delhi,71,,15,38,0.245,20,766,859.92,UPI,1.1,2,"Not as described, very unhappy.",1
CUST04014,43.0,Male,Delhi,7,27.54,24,4,0.933,23,719,3964.07,Debit Card,3.2,0,Okay experience overall.,1
CUST04015,65.0,Male,Bangalore,50,,84,16,0.834,7,643,4439.04,UPI,2.5,3,"Terrible experience, won't return.",1
CUST04016,61.0,Male,Kolkata,46,12.86,10,18,0.551,0,578,6152.54,COD,,5,"It works, but nothing amazing.",1
CUST04017,61.0,Male,Bangalore,72,28.05,88,3,0.336,2,698,4630.42,Net Banking,,0,"It works, but nothing amazing.",0
CUST04018,69.0,Female,Mumbai,76,91.04,24,25,0.858,28,861,509.92,UPI,3.1,0,"Decent product, met basic needs.",1
CUST04019,49.0,Male,Pune,74,,88,23,0.153,21,724,5836.58,Credit Card,1.8,7,Worst purchase ever made.,1
CUST04020,23.0,Female,Bangalore,142,5.34,57,38,0.18,5,984,109.94,COD,,6,"It works, but nothing amazing.",1
CUST04021,53.0,Female,Mumbai,73,22.92,34,37,0.225,0,151,2474.01,Net Banking,1.1,6,"Not as described, very unhappy.",0
CUST04022,55.0,Male,Chennai,102,10.1,41,45,0.598,17,946,2698.38,COD,1.1,6,"Very disappointed, poor quality.",1
CUST04023,28.0,Male,Mumbai,94,7.25,40,18,0.314,9,500,620.06,UPI,2.9,4,Okay experience overall.,1
CUST04024,50.0,Female,Mumbai,69,26.78,11,29,0.989,22,958,49.53,Debit Card,3.2,3,"Decent product, met basic needs.",1
CUST04025,41.0,Female,Delhi,65,74.27,90,25,0.195,16,582,369.1,Debit Card,2.1,6,"Not as described, very unhappy.",0
CUST04026,40.0,Female,Surat,193,54.1,1,10,0.806,25,894,2955.66,Credit Card,3.2,2,"It works, but nothing amazing.",1
CUST04027,32.0,Male,Ahmedabad,185,6.04,30,38,0.096,20,691,1374.52,Wallet,3.1,8,Okay experience overall.,0
CUST04028,44.0,Female,Delhi,62,43.56,43,2,0.353,0,98,357.37,Wallet,2.4,1,"Very disappointed, poor quality.",0
CUST04029,28.0,Female,Delhi,20,7.84,82,21,0.244,21,418,1481.3,Credit Card,3.6,0,"Decent product, met basic needs.",0
CUST04030,68.0,Female,Surat,154,10.3,26,16,0.977,22,364,3762.6,Net Banking,4.8,7,Best purchase this year!,0
CUST04031,67.0,Male,Surat,44,75.79,53,10,0.026,7,833,6776.67,Debit Card,3.0,5,"Product is okay, nothing special.",0
CUST04032,34.0,Female,Ahmedabad,195,,47,46,0.722,28,615,2655.15,UPI,4.1,3,Highly recommend this product.,0
CUST04033,68.0,Female,Pune,198,5.54,9,38,0.248,11,891,4748.58,COD,2.0,9,"Very disappointed, poor quality.",1
CUST04034,31.0,Male,Chennai,62,1.99,9,46,0.811,18,512,4541.17,COD,4.0,8,Best purchase this year!,1
CUST04035,44.0,Female,Bangalore,107,10.41,1,26,0.311,13,953,11331.97,Debit Card,3.6,4,"It works, but nothing amazing.",0
CUST04036,,Male,Mumbai,125,26.15,71,48,0.187,29,699,988.56,Debit Card,3.6,0,"It works, but nothing amazing.",0
CUST04037,45.0,Male,Bangalore,45,62.84,44,42,0.693,18,445,3235.43,COD,4.6,0,Highly recommend this product.,0
CUST04038,68.0,Male,Jaipur,11,3.8,59,28,0.258,26,100,4996.05,Net Banking,1.9,6,"Terrible experience, won't return.",0
CUST04039,64.0,Female,Hyderabad,162,16.08,56,11,0.486,16,173,3666.95,COD,2.5,0,"Very disappointed, poor quality.",0
CUST04040,64.0,Male,Pune,88,9.51,51,12,0.132,27,423,2992.29,Credit Card,1.3,5,Customer support was useless.,0
CUST04041,21.0,Male,Hyderabad,46,1.0,16,10,0.725,15,469,18145.32,UPI,3.9,6,Average quality for the price.,0
CUST04042,24.0,Female,Mumbai,112,,38,30,0.407,18,783,14237.75,Debit Card,4.4,9,Super satisfied with purchase.,0
CUST04043,62.0,Male,Surat,81,50.35,11,10,0.141,4,349,4726.74,Wallet,2.6,4,"It works, but nothing amazing.",0
CUST04044,52.0,Female,Mumbai,32,7.5,25,40,0.742,21,448,2895.31,Debit Card,2.4,2,"Very disappointed, poor quality.",0
CUST04045,65.0,Female,Chennai,98,4.92,93,42,0.103,18,218,7040.29,Net Banking,3.6,2,"Product is okay, nothing special.",0
CUST04046,26.0,Female,Bangalore,5,4.68,83,35,0.575,3,750,3596.79,Credit Card,1.3,1,Complete waste of money.,1
CUST04047,25.0,Female,Ahmedabad,191,18.71,82,1,0.607,4,1086,27096.35,COD,2.2,0,Never buying from here again.,1
CUST04048,69.0,Female,Kolkata,29,8.49,59,22,0.93,4,454,5790.81,Credit Card,2.5,7,"Not as described, very unhappy.",1
CUST04049,62.0,Male,Kolkata,48,21.48,29,35,0.151,24,591,352.97,Credit Card,3.1,8,"Product is okay, nothing special.",0
CUST04050,34.0,Female,Ahmedabad,16,14.58,80,13,0.653,23,642,2570.08,Net Banking,2.9,1,Okay experience overall.,0
CUST04051,34.0,Male,Surat,153,7.11,40,36,0.381,0,202,6551.57,Net Banking,1.8,3,Product broke after one day.,0
CUST04052,66.0,Female,Kolkata,72,41.73,8,48,0.401,17,529,9237.5,Wallet,3.2,2,"Decent product, met basic needs.",0
CUST04053,50.0,Male,Surat,29,4.89,98,26,0.502,27,359,8393.12,COD,4.7,3,Excellent quality and fast delivery.,0
CUST04054,49.0,Female,Delhi,180,48.12,6,11,0.234,14,820,18913.25,Wallet,1.1,3,Never buying from here again.,0
CUST04055,25.0,Female,Chennai,46,24.73,45,28,0.461,20,416,3358.11,COD,3.7,7,"Product is okay, nothing special.",0
CUST04056,36.0,Female,Pune,153,53.52,53,5,0.687,27,113,754.5,UPI,3.5,2,Average quality for the price.,0
CUST04057,55.0,Male,Bangalore,23,1.0,94,43,0.457,18,148,5281.26,Credit Card,4.7,2,Amazing value for money!,0
CUST04058,20.0,Male,Bangalore,162,41.49,98,46,0.043,22,183,366.88,COD,3.6,5,Average quality for the price.,0
CUST04059,22.0,Female,Pune,195,1.59,21,22,0.258,13,361,18157.45,Net Banking,3.5,2,"Decent product, met basic needs.",0
CUST04060,30.0,Female,Mumbai,94,89.93,57,9,0.351,26,470,7105.11,UPI,4.1,4,Super satisfied with purchase.,0
CUST04061,64.0,Male,Mumbai,114,36.39,76,33,0.355,5,98,20128.3,Wallet,2.1,3,Customer support was useless.,0
CUST04062,63.0,Other,Hyderabad,34,11.58,6,43,0.081,17,873,2368.07,UPI,3.4,3,"It works, but nothing amazing.",0
CUST04063,48.0,Female,Mumbai,160,11.56,63,11,0.45,7,736,79.61,Net Banking,3.1,1,"It works, but nothing amazing.",0
CUST04064,33.0,Male,Surat,117,59.3,6,31,0.692,4,928,3683.3,COD,,8,"Decent product, met basic needs.",1
CUST04065,67.0,Female,Ahmedabad,29,69.94,53,25,0.049,21,521,645.89,Net Banking,1.3,4,Product broke after one day.,0
CUST04066,,Female,Delhi,9,66.65,4,6,0.751,7,809,5691.36,COD,2.2,4,Worst purchase ever made.,1
CUST04067,39.0,Male,Pune,194,49.62,9,31,0.955,28,693,3441.31,Net Banking,2.1,6,"Terrible experience, won't return.",1
CUST04068,,Male,Surat,185,51.28,69,32,0.009,5,556,7000.89,Net Banking,3.9,2,"Decent product, met basic needs.",0
CUST04069,39.0,Female,Surat,39,25.51,74,17,0.194,9,939,1719.98,Debit Card,4.7,5,Best purchase this year!,1
CUST04070,60.0,Female,Hyderabad,135,1.0,72,34,0.543,2,941,8835.3,COD,1.9,0,Product broke after one day.,1
CUST04071,20.0,Male,Surat,110,2.72,87,19,0.218,12,1057,5260.85,Credit Card,1.3,4,Product broke after one day.,1
CUST04072,27.0,Female,Chennai,69,31.46,4,30,0.765,6,57,21994.73,Debit Card,5.0,4,Highly recommend this product.,0
CUST04073,59.0,Female,Mumbai,136,15.38,58,4,0.312,29,1032,983.46,Debit Card,3.8,8,"Decent product, met basic needs.",1
CUST04074,38.0,Female,Bangalore,96,25.13,37,31,0.294,3,266,262.64,Debit Card,4.5,4,"Great product, very happy!",0
CUST04075,33.0,Male,Chennai,119,7.88,71,46,0.001,12,660,9520.72,Debit Card,1.6,7,Customer support was useless.,1
CUST04076,29.0,Female,Delhi,118,31.44,6,41,0.27,5,1020,2065.86,Credit Card,4.2,2,"Perfect, exactly what I needed.",1
CUST04077,19.0,Male,Delhi,18,8.35,51,18,0.218,15,562,2821.54,Debit Card,4.3,5,Excellent quality and fast delivery.,0
CUST04078,58.0,Male,Delhi,102,18.53,79,0,0.343,21,129,12996.09,Wallet,1.6,1,"Not as described, very unhappy.",0
CUST04079,41.0,Male,Mumbai,110,19.54,99,6,0.148,26,791,2905.32,Credit Card,1.6,8,Worst purchase ever made.,1
CUST04080,,Female,Surat,82,,50,21,0.595,20,346,1769.25,Wallet,2.2,5,"Very disappointed, poor quality.",0
CUST04081,47.0,Female,Delhi,177,62.67,96,49,0.239,28,292,306.69,Credit Card,1.9,4,Product broke after one day.,0
CUST04082,47.0,Male,Pune,105,22.39,14,33,0.832,0,638,2925.37,Wallet,4.9,8,Super satisfied with purchase.,1
CUST04083,64.0,Female,Bangalore,16,60.47,99,9,0.285,29,500,5320.35,Debit Card,2.5,0,Complete waste of money.,0
CUST04084,52.0,Male,Surat,21,9.14,11,46,0.211,23,821,1567.91,UPI,4.0,2,Highly recommend this product.,0
CUST04085,36.0,Male,Hyderabad,138,5.67,10,41,0.057,12,144,6325.33,Credit Card,4.2,1,"Great product, very happy!",0
CUST04086,67.0,Other,Mumbai,106,,61,25,0.74,29,69,3252.97,Debit Card,2.5,8,Product broke after one day.,0
CUST04087,25.0,Female,Ahmedabad,132,2.96,81,31,0.508,25,50,9763.42,Net Banking,3.7,5,Average quality for the price.,0
CUST04088,43.0,Male,Chennai,44,4.79,13,41,0.114,1,910,882.12,Net Banking,,5,Never buying from here again.,1
CUST04089,66.0,Female,Jaipur,123,2.46,34,26,0.221,19,283,7075.11,COD,2.6,4,"It works, but nothing amazing.",0
CUST04090,57.0,Male,Chennai,136,68.16,60,11,0.999,28,350,13482.03,Credit Card,4.9,3,Excellent quality and fast delivery.,0
CUST04091,24.0,Male,Delhi,111,72.72,51,39,0.806,27,67,6762.32,Credit Card,1.7,3,Complete waste of money.,0
CUST04092,47.0,Female,Bangalore,117,83.11,5,22,0.35,18,1074,2603.85,Wallet,2.5,1,Never buying from here again.,1
CUST04093,24.0,Female,Hyderabad,126,96.46,74,13,0.543,5,606,1309.78,Net Banking,4.2,6,Best purchase this year!,1
CUST04094,20.0,Male,Surat,183,20.31,32,33,0.416,10,756,517.74,Credit Card,3.7,5,Average quality for the price.,1
CUST04095,18.0,Female,Pune,19,22.65,12,16,0.036,16,43,5141.28,Credit Card,3.5,2,"It works, but nothing amazing.",0
CUST04096,53.0,Female,Kolkata,64,4.21,52,5,0.779,8,808,770.74,Net Banking,4.4,6,Super satisfied with purchase.,1
CUST04097,42.0,Male,Chennai,40,4.42,13,26,0.717,4,182,9110.19,Debit Card,1.1,8,Complete waste of money.,1
CUST04098,54.0,Female,Kolkata,51,44.45,85,7,0.409,4,769,16187.41,Wallet,4.1,9,"Loved it, will buy again.",1
CUST04099,18.0,Female,Surat,137,58.08,54,32,0.846,15,729,729.69,Net Banking,4.5,0,Excellent quality and fast delivery.,1
CUST04100,32.0,Female,Bangalore,158,46.07,97,34,0.535,3,796,2358.45,UPI,1.1,9,"Terrible experience, won't return.",1
CUST04101,54.0,Female,Kolkata,56,53.98,54,46,0.065,19,105,13844.75,Net Banking,3.2,7,"Product is okay, nothing special.",0
CUST04102,,Female,Chennai,81,9.71,41,16,0.259,28,361,3181.04,Wallet,2.4,1,Product broke after one day.,0
CUST04103,,Male,Ahmedabad,172,18.82,48,25,0.462,12,1013,3833.07,Net Banking,1.2,0,Product broke after one day.,1
CUST04104,25.0,Female,Jaipur,187,18.44,51,6,0.103,16,647,6882.04,Wallet,2.7,8,"It works, but nothing amazing.",0
CUST04105,22.0,Female,Kolkata,143,160.7,47,45,0.571,8,97,1181.99,Debit Card,,1,Okay experience overall.,0
CUST04106,26.0,Male,Ahmedabad,196,89.38,50,23,0.121,24,621,,Net Banking,4.7,6,"Great product, very happy!",0
CUST04107,18.0,Female,Ahmedabad,70,,96,24,0.201,12,967,7590.76,Net Banking,3.5,6,Average quality for the price.,1
CUST04108,53.0,Female,Delhi,128,4.45,76,34,0.894,15,554,879.95,Debit Card,4.4,0,"Great product, very happy!",0
CUST04109,52.0,Female,Jaipur,126,8.98,46,25,1.0,19,339,588.68,Net Banking,1.5,9,Customer support was useless.,1
CUST04110,19.0,Male,Pune,61,13.57,99,49,0.55,9,616,,Debit Card,1.8,0,Complete waste of money.,1
CUST04111,57.0,Male,Chennai,80,61.96,38,4,0.62,9,1008,5776.35,UPI,4.9,6,"Great product, very happy!",1
CUST04112,,Female,Hyderabad,121,5.61,92,46,0.797,19,672,196.65,Debit Card,4.5,5,Super satisfied with purchase.,1
CUST04113,26.0,Male,Surat,101,7.44,13,37,0.696,27,35,765.68,Credit Card,1.9,3,Never buying from here again.,0
CUST04114,51.0,Female,Hyderabad,151,12.9,76,34,0.182,15,356,245.05,Credit Card,3.5,2,"It works, but nothing amazing.",0
CUST04115,63.0,Male,Kolkata,77,78.48,22,29,0.412,22,301,18264.03,Wallet,2.5,4,Worst purchase ever made.,0
CUST04116,31.0,Male,Jaipur,175,21.02,2,49,0.535,19,134,3444.29,Debit Card,2.9,4,"Decent product, met basic needs.",0
CUST04117,21.0,Male,Kolkata,145,31.22,93,24,0.36,0,164,3100.86,Net Banking,4.4,2,Excellent quality and fast delivery.,0
CUST04118,47.0,Male,Jaipur,185,14.69,77,23,0.176,10,1000,15592.75,COD,3.9,5,"Decent product, met basic needs.",1
CUST04119,48.0,Female,Chennai,126,6.27,99,29,0.736,12,1014,3512.31,COD,2.0,2,"Not as described, very unhappy.",1
CUST04120,55.0,Male,Surat,182,7.56,13,19,0.199,24,432,,UPI,2.3,3,Product broke after one day.,0
CUST04121,28.0,Male,Surat,180,48.69,57,2,0.26,17,884,20706.29,UPI,2.2,2,Product broke after one day.,0
CUST04122,52.0,Male,Chennai,22,67.18,34,31,0.287,4,28,,COD,4.1,5,"Perfect, exactly what I needed.",0
CUST04123,25.0,Female,Pune,83,20.38,19,7,0.162,3,535,21256.68,COD,3.0,8,"It works, but nothing amazing.",0
CUST04124,,Male,Ahmedabad,167,13.25,9,49,0.85,23,556,905.68,Debit Card,4.8,2,Excellent quality and fast delivery.,0
CUST04125,31.0,Female,Jaipur,141,49.48,95,46,0.611,5,739,3201.93,COD,,0,Amazing value for money!,0
CUST04126,30.0,Female,Mumbai,78,33.54,33,22,0.835,14,324,2059.53,Credit Card,1.8,6,"Not as described, very unhappy.",1
CUST04127,62.0,Female,Mumbai,95,1.25,27,45,0.494,22,320,15552.49,UPI,4.1,4,Super satisfied with purchase.,0
CUST04128,49.0,Female,Ahmedabad,109,12.96,45,15,0.52,1,347,3322.83,Wallet,3.0,3,Average quality for the price.,0
CUST04129,51.0,Female,Kolkata,194,34.39,2,34,0.616,3,936,116.42,UPI,2.0,2,Never buying from here again.,1
CUST04130,62.0,Female,Jaipur,110,25.58,79,24,0.371,13,37,1253.16,Credit Card,2.5,6,"Terrible experience, won't return.",0
CUST04131,36.0,Male,Bangalore,52,114.59,83,14,0.497,3,580,2817.72,UPI,4.9,1,"Loved it, will buy again.",0
CUST04132,55.0,Male,Surat,103,60.32,57,7,0.547,27,325,5641.09,COD,2.9,3,Average quality for the price.,0
CUST04133,33.0,Male,Hyderabad,101,1.85,95,33,0.954,28,639,4126.57,UPI,3.9,1,Okay experience overall.,1
CUST04134,19.0,Female,Bangalore,142,38.81,57,24,0.883,17,38,9482.58,Credit Card,,9,Average quality for the price.,0
CUST04135,57.0,Other,Hyderabad,63,12.3,16,48,0.129,25,264,8813.92,UPI,,7,"Not as described, very unhappy.",0
CUST04136,34.0,Female,Surat,199,34.38,79,43,0.041,19,373,4464.21,Wallet,4.2,2,Excellent quality and fast delivery.,0
CUST04137,51.0,Male,Mumbai,28,28.81,6,18,0.68,15,389,4235.16,Wallet,4.4,4,"Loved it, will buy again.",0
CUST04138,59.0,Female,Chennai,46,20.98,14,42,0.049,8,98,1629.79,Wallet,1.3,3,Complete waste of money.,0
CUST04139,33.0,Male,Pune,28,57.51,27,49,0.06,7,108,15839.23,Wallet,2.1,4,"Very disappointed, poor quality.",0
CUST04140,55.0,Male,Delhi,2,37.0,38,12,0.159,10,1082,399.82,COD,3.0,3,"It works, but nothing amazing.",1
CUST04141,19.0,Male,Kolkata,127,66.1,19,45,0.352,13,68,2529.44,Wallet,2.3,7,"Not as described, very unhappy.",0
CUST04142,19.0,Male,Ahmedabad,17,9.92,37,11,0.435,16,811,5406.36,Wallet,4.1,5,"Loved it, will buy again.",1
CUST04143,43.0,Female,Mumbai,59,12.84,4,14,0.519,12,195,14562.76,Debit Card,1.5,0,Complete waste of money.,0
CUST04144,,Male,Chennai,180,29.18,58,22,0.992,7,756,3481.06,Wallet,4.2,4,"Great product, very happy!",1
CUST04145,64.0,Male,Chennai,132,101.85,90,39,0.385,13,624,11312.94,COD,3.5,0,Okay experience overall.,0
CUST04146,48.0,Female,Hyderabad,77,13.94,9,1,0.243,10,938,553.54,Wallet,2.2,2,"Not as described, very unhappy.",1
CUST04147,,Female,Chennai,131,1.0,40,39,0.575,8,42,3791.99,UPI,2.4,5,"Terrible experience, won't return.",0
CUST04148,56.0,Female,Jaipur,115,17.71,15,22,0.215,7,520,1899.36,Wallet,1.7,8,"Very disappointed, poor quality.",1
CUST04149,20.0,Male,Kolkata,165,23.55,4,4,0.941,13,662,7940.75,Net Banking,2.0,2,Complete waste of money.,1
CUST04150,25.0,Female,Delhi,97,48.43,90,33,0.259,14,788,2943.89,UPI,3.9,3,"Decent product, met basic needs.",0
CUST04151,40.0,Female,Mumbai,105,39.12,52,9,0.99,25,713,3224.19,Wallet,2.5,9,Worst purchase ever made.,1
CUST04152,31.0,Male,Jaipur,24,100.28,18,26,0.419,0,773,334.88,Wallet,3.7,0,Average quality for the price.,1
CUST04153,44.0,Female,Mumbai,35,45.79,53,41,0.813,23,354,2881.36,UPI,3.1,9,Average quality for the price.,1
CUST04154,46.0,Male,Pune,2,10.64,59,3,0.648,11,853,421.41,Credit Card,1.6,1,Customer support was useless.,1
CUST04155,56.0,Male,Delhi,33,30.76,99,3,0.933,4,624,1780.25,Net Banking,3.0,6,"Decent product, met basic needs.",1
CUST04156,56.0,Female,Chennai,76,33.46,54,7,0.625,24,246,678.42,Credit Card,4.0,7,Best purchase this year!,0
CUST04157,18.0,Female,Pune,86,186.75,41,5,0.581,13,419,2035.94,Wallet,2.2,0,"Very disappointed, poor quality.",0
CUST04158,34.0,Male,Hyderabad,138,4.48,60,24,0.653,24,863,1289.89,Credit Card,3.6,8,Okay experience overall.,1
CUST04159,58.0,Female,Pune,81,6.37,93,26,0.786,21,109,1678.62,COD,1.8,5,Complete waste of money.,0
CUST04160,47.0,Female,Bangalore,62,5.07,88,46,0.899,15,115,803.11,Debit Card,1.5,0,"Very disappointed, poor quality.",0
CUST04161,30.0,Female,Hyderabad,43,26.68,4,49,0.267,18,114,2895.59,UPI,2.4,3,Worst purchase ever made.,0
CUST04162,38.0,Male,Delhi,197,4.36,85,39,0.201,27,664,3441.56,Net Banking,2.6,3,"Product is okay, nothing special.",0
CUST04163,36.0,Female,Kolkata,121,32.01,39,19,0.034,15,765,9059.23,UPI,4.0,6,Amazing value for money!,0
CUST04164,36.0,Male,Bangalore,59,48.85,7,26,0.37,6,254,3869.89,Credit Card,2.8,0,"It works, but nothing amazing.",0
CUST04165,42.0,Female,Mumbai,9,17.01,23,6,0.846,2,1050,1298.76,Debit Card,1.3,9,Worst purchase ever made.,1
CUST04166,39.0,Male,Ahmedabad,77,24.68,85,22,0.07,22,596,6657.06,Credit Card,3.5,8,"It works, but nothing amazing.",0
CUST04167,48.0,Male,Ahmedabad,188,73.16,63,19,0.539,7,1007,1763.75,UPI,2.9,0,"Decent product, met basic needs.",1
CUST04168,34.0,Female,Bangalore,63,25.29,65,48,0.695,20,834,7061.07,COD,2.3,9,"Not as described, very unhappy.",1
CUST04169,40.0,Male,Kolkata,52,7.02,41,33,0.837,20,766,2448.29,UPI,4.2,2,Highly recommend this product.,1
CUST04170,49.0,Male,Jaipur,23,12.61,89,28,0.583,13,820,3604.39,Credit Card,1.6,0,"Very disappointed, poor quality.",0
CUST04171,27.0,Male,Ahmedabad,30,22.64,95,43,0.186,19,46,3503.43,Net Banking,4.7,0,"Loved it, will buy again.",0
CUST04172,27.0,Female,Bangalore,171,5.05,44,4,0.965,2,1015,15576.62,Net Banking,2.3,3,"Very disappointed, poor quality.",1
CUST04173,53.0,Male,Delhi,196,28.44,45,26,0.095,27,795,834.2,Net Banking,2.8,1,"Product is okay, nothing special.",0
CUST04174,25.0,Female,Surat,21,215.71,69,11,0.769,23,981,13948.11,Net Banking,4.7,8,"Great product, very happy!",1
CUST04175,69.0,Male,Kolkata,43,31.71,95,16,0.087,10,755,4127.55,Net Banking,4.0,0,Highly recommend this product.,0
CUST04176,37.0,Male,Kolkata,135,13.98,51,36,0.143,21,567,,Wallet,1.3,2,"Not as described, very unhappy.",0
CUST04177,49.0,Male,Jaipur,16,12.09,65,33,0.898,13,727,4256.48,Debit Card,3.3,1,"It works, but nothing amazing.",1
CUST04178,67.0,Female,Hyderabad,23,80.47,54,29,0.753,21,37,5341.04,Debit Card,2.2,0,Never buying from here again.,0
CUST04179,31.0,Male,Chennai,186,61.56,56,35,0.366,1,265,6922.96,COD,,8,"It works, but nothing amazing.",1
CUST04180,67.0,Male,Ahmedabad,87,19.18,94,5,0.639,3,1057,8623.94,Net Banking,4.0,4,Excellent quality and fast delivery.,1
CUST04181,45.0,Other,Chennai,31,13.08,82,31,0.457,20,515,3246.26,Credit Card,3.0,5,"Decent product, met basic needs.",0
CUST04182,63.0,Female,Chennai,121,37.18,72,31,0.067,26,920,5675.25,Credit Card,1.3,7,Product broke after one day.,0
CUST04183,69.0,Male,Delhi,69,11.33,90,8,0.721,25,652,4771.04,UPI,3.1,6,"It works, but nothing amazing.",0
CUST04184,41.0,Male,Mumbai,134,3.81,40,21,0.763,4,176,2613.54,Net Banking,1.1,6,Never buying from here again.,1
CUST04185,32.0,Female,Chennai,115,11.14,58,9,0.882,18,130,8596.2,Credit Card,2.4,8,Customer support was useless.,0
CUST04186,,Male,Kolkata,193,17.09,15,28,0.541,9,109,1068.74,Wallet,2.9,2,"It works, but nothing amazing.",0
CUST04187,47.0,Male,Jaipur,59,8.85,19,10,0.673,20,746,914.39,COD,3.6,9,"It works, but nothing amazing.",1
CUST04188,21.0,Female,Jaipur,156,7.33,10,27,0.438,20,646,6667.34,Credit Card,3.0,7,"Product is okay, nothing special.",0
CUST04189,30.0,Female,Surat,146,1.0,88,1,0.319,1,254,5073.45,Wallet,1.6,5,"Terrible experience, won't return.",0
CUST04190,40.0,Female,Mumbai,77,29.9,16,20,0.412,20,803,1911.14,Wallet,4.7,7,"Great product, very happy!",0
CUST04191,25.0,Male,Hyderabad,138,28.59,43,30,0.912,2,723,5041.07,COD,3.6,3,Okay experience overall.,1
CUST04192,35.0,Male,Kolkata,7,,31,40,0.164,14,49,7362.47,Net Banking,2.3,0,Product broke after one day.,0
CUST04193,29.0,Female,Kolkata,37,86.29,16,16,0.248,18,554,1222.9,UPI,4.9,2,Highly recommend this product.,0
CUST04194,48.0,Male,Surat,173,15.81,80,26,0.606,20,752,4354.13,UPI,4.5,9,Highly recommend this product.,1
CUST04195,31.0,Female,Pune,86,1.0,28,29,0.116,24,394,8705.31,Debit Card,1.6,2,Customer support was useless.,0
CUST04196,51.0,Female,Surat,16,7.45,62,40,0.892,29,167,2648.67,Net Banking,3.6,0,Okay experience overall.,0
CUST04197,35.0,Male,Chennai,116,35.34,20,7,0.047,1,955,4240.09,Credit Card,3.2,4,Okay experience overall.,1
CUST04198,51.0,Female,Bangalore,118,,35,36,0.755,24,625,408.96,UPI,1.8,5,Customer support was useless.,1
CUST04199,28.0,Female,Jaipur,14,1.66,59,4,0.374,2,321,8873.59,Wallet,1.9,8,"Not as described, very unhappy.",1
CUST04200,58.0,Female,Surat,139,28.85,9,25,0.051,28,306,7951.27,COD,3.3,7,"It works, but nothing amazing.",0
CUST04201,29.0,Male,Chennai,87,21.92,10,5,0.843,11,825,3046.37,Wallet,2.3,3,"Not as described, very unhappy.",1
CUST04202,66.0,Male,Ahmedabad,162,42.97,45,15,0.64,22,873,634.9,COD,4.3,5,Super satisfied with purchase.,1
CUST04203,32.0,Female,Mumbai,188,44.44,82,0,0.009,27,1062,5399.92,Credit Card,1.4,2,"Terrible experience, won't return.",0
CUST04204,48.0,Male,Kolkata,104,96.52,15,8,0.268,13,681,4254.62,Credit Card,4.7,0,Excellent quality and fast delivery.,0
CUST04205,66.0,Other,Pune,141,1.76,30,20,0.352,16,25,12596.24,Net Banking,4.4,8,"Loved it, will buy again.",0
